Marital status,Application order,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,39,130,3,1,130,1,0,1,1,1,0,20,0,2,6,9,4,11,0,1,6,13,3,10.6666666666667,0,12.4,0.5,1.79,Dropout
1,1,1,1,122,19,1,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,1,128,19,38,125.6,1,0,0,1,1,0,19,0,0,6,6,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
1,1,1,1,130,19,19,121.3,1,0,0,1,1,0,18,0,0,5,9,1,12,0,0,5,10,2,12,3,7.6,2.6,0.32,Dropout
1,3,1,1,113,4,38,107.4,1,0,0,1,1,0,18,0,0,5,8,5,14,0,0,5,6,5,13.2,0,8.9,1.4,3.51,Graduate
1,1,1,1,126,1,19,116.9,0,0,0,1,1,0,18,0,0,6,8,6,13.5714285714286,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Graduate
1,2,1,1,135,3,19,123.5,1,0,0,1,1,0,22,0,0,6,12,0,0,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,1,141,19,38,130.5,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.8571428571429,0,11.1,0.6,2.02,Graduate
2,1,1,12,133.1,1,39,140,1,0,1,0,0,0,32,0,0,6,7,0,0,0,0,6,6,0,0,0,13.9,-0.3,0.79,Dropout
1,1,1,1,133.1,34,19,117.1,1,0,0,1,0,1,21,0,0,6,12,0,0,0,0,6,12,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,1,144,37,37,127.5,1,0,0,1,0,1,19,0,0,8,8,7,13.5428571428571,0,0,8,8,7,13.5428571428571,0,12.7,3.7,-1.7,Graduate
4,1,0,1,140,38,37,126,0,0,0,1,0,1,39,0,3,9,9,9,13.1111111111111,0,2,7,10,7,11.7142857142857,0,12.7,3.7,-1.7,Graduate
1,1,0,10,100,34,34,113,1,0,0,1,0,0,30,0,3,9,11,9,12.6666666666667,0,2,7,7,7,12.1428571428571,0,7.6,2.6,0.32,Graduate
1,1,1,1,135,1,19,130.1,1,0,0,1,0,0,18,0,0,5,10,4,10.75,1,0,5,13,2,10,0,9.4,-0.8,-3.12,Dropout
2,1,0,1,130,37,37,110,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10,0,7.6,2.6,0.32,Dropout
1,3,1,1,147,34,37,135.8,1,0,0,1,0,0,20,0,0,6,6,6,13.6666666666667,0,0,6,6,6,13.3333333333333,0,9.4,-0.8,-3.12,Graduate
1,1,0,19,149,34,34,126.3,0,0,0,1,0,0,55,0,0,6,6,6,13.8333333333333,0,1,6,6,6,12.8333333333333,0,7.6,2.6,0.32,Graduate
4,1,1,2,130,34,34,130,0,0,0,1,0,0,53,0,15,18,18,17,13.1764705882353,0,13,18,18,16,13,0,7.6,2.6,0.32,Dropout
2,1,0,1,120,34,34,104,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,Dropout
1,1,1,1,125,37,37,123.6,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,Enrolled
1,1,0,1,133.1,37,37,121,0,0,1,0,0,0,44,0,2,8,12,4,12,2,2,7,9,4,12,2,8.9,1.4,3.51,Dropout
1,1,1,1,149,37,37,130.5,1,0,0,1,0,0,28,0,8,11,11,9,11.6666666666667,0,8,11,13,9,12.5555555555556,0,10.8,1.4,1.74,Graduate
1,1,0,43,180,19,19,180,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.9090909090909,0,8.9,1.4,3.51,Graduate
1,1,1,1,110,14,14,112.5,1,0,0,1,0,0,20,0,8,10,14,9,12.3333333333333,0,3,7,10,7,11.7777777777778,0,7.6,2.6,0.32,Graduate
1,3,1,1,131,19,3,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.82,0,15.5,2.8,-4.06,Enrolled
1,1,1,1,117,19,19,111.8,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11,0,8.9,1.4,3.51,Dropout
1,1,1,1,120,38,37,131.4,1,0,0,1,1,1,23,0,17,18,19,18,11.8947368421053,0,12,13,13,13,12.9230769230769,0,15.5,2.8,-4.06,Graduate
1,1,1,1,160,19,37,144.3,0,0,0,1,1,0,22,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,Dropout
1,1,1,1,100,3,19,115,0,0,0,0,1,0,24,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
1,1,1,39,140,4,4,120,1,0,0,1,1,0,22,0,0,6,13,5,13,0,0,6,13,2,11.5,0,12.4,0.5,1.79,Enrolled
1,1,1,1,160,1,38,168.6,0,0,0,1,1,0,26,0,0,6,9,0,0,0,0,6,6,0,0,0,13.9,-0.3,0.79,Dropout
1,6,1,1,141,37,37,127.7,1,0,0,1,1,0,18,0,0,6,6,6,15.1666666666667,0,0,6,6,6,14.8333333333333,0,9.4,-0.8,-3.12,Graduate
1,1,1,39,130,38,19,150,0,0,0,1,1,0,24,0,2,6,8,4,11.75,0,1,6,8,2,13.5,0,11.1,0.6,2.02,Dropout
1,1,1,1,142,1,38,129.8,1,0,0,1,1,0,18,0,0,5,5,0,0,0,0,5,6,1,15,0,10.8,1.4,1.74,Enrolled
1,1,1,1,130,1,38,135.6,1,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Dropout
1,1,1,19,133.1,37,37,100,0,0,0,1,1,0,27,0,0,6,11,3,11.3333333333333,0,0,6,10,3,14.75,0,16.2,0.3,-0.92,Dropout
1,1,1,39,140,37,37,140,1,0,0,1,1,1,20,0,0,6,10,5,12.6,0,0,6,6,5,13.2,0,12.4,0.5,1.79,Graduate
1,1,1,1,129,12,1,124.1,1,0,0,1,1,0,19,0,0,5,10,0,0,0,0,5,10,1,14,3,7.6,2.6,0.32,Dropout
1,1,1,1,148,38,38,131.6,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02,Dropout
1,3,1,1,143,1,1,129,1,0,0,1,1,0,18,0,0,8,8,7,12.3657142857143,0,0,8,8,7,12.3657142857143,0,10.8,1.4,1.74,Graduate
1,1,1,1,128,37,37,135.7,1,0,0,1,1,0,19,0,0,6,7,5,13.2,0,0,6,10,5,13.25,0,10.8,1.4,1.74,Enrolled
1,1,1,1,100,37,37,108,1,0,0,1,1,0,34,0,7,12,12,7,11.4285714285714,0,4,12,12,7,11.8571428571429,0,7.6,2.6,0.32,Enrolled
1,1,1,1,116,38,19,110.8,1,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,1,128,1,19,124.5,0,0,0,1,1,1,19,0,0,6,10,4,14,0,0,6,9,6,12.3333333333333,0,9.4,-0.8,-3.12,Graduate
2,1,1,1,120,2,2,100,0,0,0,1,1,0,30,0,3,12,12,3,12,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,Dropout
1,1,1,1,121,1,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0,4,0,5,8,3,12,0,10.8,1.4,1.74,Dropout
1,1,1,1,137,3,38,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10,0,0,5,7,3,11.3333333333333,0,15.5,2.8,-4.06,Dropout
1,1,1,1,115,38,1,118.5,0,0,0,1,1,0,21,0,0,5,9,1,10,0,0,5,10,1,10,0,7.6,2.6,0.32,Dropout
1,2,1,1,129,37,37,122,1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,1,125,37,37,122.9,0,0,0,1,1,1,19,0,0,6,7,6,11.1666666666667,0,0,6,12,3,11.6666666666667,0,10.8,1.4,1.74,Enrolled
1,1,1,1,125,19,38,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.3333333333333,0,15.5,2.8,-4.06,Enrolled
1,1,1,19,133.1,3,1,100,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0,0,13.9,-0.3,0.79,Dropout
1,2,1,1,131,37,37,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10,0,0,5,7,1,11,0,7.6,2.6,0.32,Dropout
1,1,1,1,133.1,6,11,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14,0,0,5,5,5,12.8,0,7.6,2.6,0.32,Graduate
1,1,1,12,133.1,34,34,128.2,0,0,1,0,1,0,27,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,1,114,37,38,107.4,1,0,0,0,1,0,26,0,0,6,12,3,12,0,0,6,15,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,1,127,1,33,129.8,0,0,0,0,1,0,20,0,0,6,10,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,1,130,37,37,100,0,0,1,0,1,0,28,0,4,10,19,8,11.8888888888889,0,2,8,17,5,11.6,1,15.5,2.8,-4.06,Dropout
1,3,1,1,121,19,38,113,1,0,0,1,1,0,19,0,0,6,6,6,13.8333333333333,0,0,6,6,6,13.6666666666667,0,11.1,0.6,2.02,Graduate
1,1,0,1,120,37,19,107,0,0,0,0,1,0,47,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
4,1,1,12,120,37,37,130,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,10.8,1.4,1.74,Dropout
1,1,1,1,120,37,37,120,1,0,0,1,1,0,39,0,0,6,8,0,0,0,1,6,8,2,11,0,16.2,0.3,-0.92,Dropout
2,1,1,1,120,37,37,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.6428571428571,1,12,12,12,12,10.6666666666667,0,15.5,2.8,-4.06,Dropout
1,1,1,1,133.1,37,29,120.5,0,0,0,0,1,0,32,0,0,6,10,2,11,0,0,6,12,0,0,0,7.6,2.6,0.32,Dropout
1,4,1,1,124,3,12,137,1,0,0,1,1,0,20,0,0,6,6,6,16.8333333333333,0,0,6,6,6,16.6666666666667,0,8.9,1.4,3.51,Graduate
1,1,1,1,150,37,37,115,0,0,0,1,1,0,36,0,0,6,8,6,13.5714285714286,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,Graduate
1,1,0,19,133.1,38,19,142.7,0,0,1,1,1,1,34,0,0,5,11,5,14.7142857142857,0,0,5,14,5,14.375,5,16.2,0.3,-0.92,Graduate
1,1,1,1,116,38,19,116.7,1,0,0,1,1,0,21,0,0,5,8,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,0,1,133.1,37,19,136.1,0,0,0,1,1,1,42,0,0,5,14,1,10,0,0,5,14,1,11,0,13.9,-0.3,0.79,Dropout
1,1,1,19,133.1,37,19,134.3,0,0,0,1,1,0,25,0,0,6,15,1,11,0,0,6,13,4,11.75,0,12.4,0.5,1.79,Dropout
1,1,1,1,167,38,38,153,1,0,0,1,1,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
1,1,1,1,140,19,38,132,0,0,0,1,1,1,18,0,0,6,6,5,12,0,0,6,6,6,12.8333333333333,0,12.7,3.7,-1.7,Graduate
1,2,1,1,124,38,19,129.6,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.8571428571429,0,7.6,2.6,0.32,Graduate
1,1,1,1,110,3,19,105,0,0,1,0,1,0,34,0,2,6,13,3,11.3333333333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,Dropout
1,2,1,1,150,1,1,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12,0,0,6,12,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,1,123,37,37,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0,1,0,7,7,0,0,0,13.9,-0.3,0.79,Dropout
1,1,1,1,152,19,19,132.5,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,Graduate
1,1,1,39,130,1,19,130,1,0,0,1,1,0,19,0,0,6,9,6,12.1666666666667,0,0,6,14,4,13,0,12.4,0.5,1.79,Graduate
1,1,1,1,133.1,1,1,120,0,0,1,0,1,0,31,0,0,5,13,4,13.5,1,0,5,12,3,11.6666666666667,1,9.4,-0.8,-3.12,Dropout
1,1,1,1,133.1,1,37,150,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.3333333333333,0,11.1,0.6,2.02,Graduate
1,1,1,1,124,38,38,115.6,0,0,0,1,1,1,20,0,0,5,8,5,12.375,0,0,5,7,5,11.6666666666667,0,13.9,-0.3,0.79,Graduate
1,2,1,6,119.1,1,19,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.7333333333333,0,0,7,7,6,12.7333333333333,0,7.6,2.6,0.32,Graduate
1,2,1,1,128,19,19,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,1,133.1,1,1,120,1,0,1,0,1,0,41,0,0,5,5,0,0,1,0,5,5,0,0,5,12.7,3.7,-1.7,Dropout
1,1,1,19,133.1,34,34,110,1,0,0,1,1,0,27,0,0,7,7,0,0,6,0,7,7,0,0,6,7.6,2.6,0.32,Dropout
1,1,1,1,145,1,1,131.4,0,0,0,1,0,0,19,0,0,7,7,7,13.4428571428571,0,0,8,8,7,13.7714285714286,0,13.9,-0.3,0.79,Dropout
1,2,1,1,141,1,1,126.8,1,0,0,1,0,1,20,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,9.4,-0.8,-3.12,Graduate
1,4,1,6,118.9,38,37,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,7.6,2.6,0.32,Graduate
2,1,0,1,160,37,37,160,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.1666666666667,0,15.5,2.8,-4.06,Graduate
1,5,1,1,111,19,12,115.9,1,0,0,1,0,0,22,0,0,6,7,6,13.5714285714286,0,0,6,7,6,15.2857142857143,0,13.9,-0.3,0.79,Graduate
1,2,1,1,111,1,19,109.3,1,0,0,1,0,1,20,0,0,6,6,6,13.8333333333333,0,0,6,6,6,15,0,11.1,0.6,2.02,Graduate
1,1,1,1,123,37,38,113.9,1,0,1,0,0,0,18,0,0,6,7,4,11.25,0,0,6,9,4,10.8571428571429,0,10.8,1.4,1.74,Dropout
1,1,1,1,133,37,37,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,Graduate
1,1,1,3,140,1,37,140,0,0,0,1,0,0,30,0,0,8,8,7,15.6757142857143,0,0,8,8,7,15.6757142857143,0,10.8,1.4,1.74,Graduate
1,1,1,1,122,38,38,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.8333333333333,0,0,6,8,6,12,0,11.1,0.6,2.02,Graduate
1,1,1,1,128,19,19,120,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15,0,12.4,0.5,1.79,Enrolled
1,1,1,1,108,19,38,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,Enrolled
1,1,1,1,139,38,38,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13,1,0,5,7,5,13.3333333333333,0,7.6,2.6,0.32,Graduate
1,2,1,1,130,1,38,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.2428571428571,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,Graduate
1,1,1,1,133.1,1,19,106,1,0,1,1,0,0,21,0,0,7,7,7,13,0,0,7,8,6,12.5,0,8.9,1.4,3.51,Enrolled
1,4,1,1,130,1,1,124.1,1,0,0,1,0,0,18,0,0,6,6,6,14.1666666666667,0,0,6,7,6,13.4285714285714,0,8.9,1.4,3.51,Enrolled
1,3,1,1,143,1,1,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,Graduate
4,1,1,1,110,37,37,110,0,0,0,0,0,0,35,0,0,5,14,1,12,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,Dropout
1,6,1,1,120,1,1,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,Enrolled
1,1,1,1,140,38,37,130,1,0,0,1,1,1,18,0,0,7,7,6,13.1833333333333,0,0,7,7,6,13.1833333333333,0,7.6,2.6,0.32,Graduate
1,5,1,1,125,19,1,122.6,1,0,0,1,1,0,22,0,0,6,6,1,11,0,0,6,6,0,0,0,9.4,-0.8,-3.12,Enrolled
1,1,1,1,134,38,1,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,Graduate
2,1,1,1,130,37,37,120,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,Graduate
2,1,1,3,120,37,37,120,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,Enrolled
1,3,1,1,142,37,38,137.3,1,0,0,1,0,1,22,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate
1,3,1,1,127,37,37,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11,0,7.6,2.6,0.32,Enrolled
2,1,1,1,140,37,37,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.8571428571429,0,10.8,1.4,1.74,Enrolled
2,1,1,1,140,38,37,130,1,0,0,0,0,0,39,0,0,5,12,3,10.6666666666667,2,0,5,15,3,10.6666666666667,0,9.4,-0.8,-3.12,Dropout
1,6,1,1,142,38,37,128,1,0,0,0,0,0,19,0,0,7,14,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,Dropout
4,1,1,1,120,37,37,95,0,0,0,1,0,1,36,0,0,6,10,6,11,0,0,6,14,3,11.3333333333333,0,10.8,1.4,1.74,Graduate
1,2,1,1,124,37,37,116,1,0,0,1,0,1,21,0,0,8,8,7,13.9571428571429,0,0,8,8,7,13.9571428571429,0,12.7,3.7,-1.7,Graduate
1,1,1,1,157,3,38,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.6666666666667,0,9.4,-0.8,-3.12,Enrolled
2,1,1,1,126.6,38,38,107.5,0,0,1,1,0,1,42,0,0,6,8,6,13.3333333333333,0,0,6,7,6,15.2857142857143,0,11.1,0.6,2.02,Graduate
1,1,1,1,110,37,37,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,1,144,19,19,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.6666666666667,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Enrolled
2,1,0,39,160,37,19,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.7142857142857,0,2,6,7,6,15.5,0,13.9,-0.3,0.79,Graduate
1,4,1,1,105,1,19,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,Graduate
1,2,1,1,130,26,30,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,7.6,2.6,0.32,Graduate
2,1,0,3,140,37,19,140,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.2222222222222,0,16.2,0.3,-0.92,Dropout
1,1,1,1,138,37,37,145,1,0,0,1,0,0,18,0,0,5,6,5,13,0,0,5,5,5,14,0,7.6,2.6,0.32,Graduate
1,1,0,1,120,38,37,113,0,0,0,1,0,1,24,0,0,6,11,4,12,0,0,6,7,6,13,0,10.8,1.4,1.74,Graduate
1,1,1,1,135,19,12,137.1,1,0,0,1,0,0,18,0,0,6,6,6,13.3333333333333,0,0,6,7,6,12.3333333333333,0,7.6,2.6,0.32,Graduate
1,1,1,1,119,37,37,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13,0,0,5,7,3,13,1,7.6,2.6,0.32,Enrolled
1,1,1,1,121,1,1,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,Graduate
1,5,1,1,126,38,1,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11,0,0,6,13,3,11,0,9.4,-0.8,-3.12,Graduate
1,4,1,1,132,38,19,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.58,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,Graduate
1,1,1,1,128,19,19,124.5,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate
4,1,0,1,160,37,37,126,0,0,0,1,0,1,38,0,4,9,13,8,12.8888888888889,0,2,7,9,7,13,0,13.9,-0.3,0.79,Graduate
1,1,1,1,125,19,19,136.2,1,0,1,1,1,0,21,0,6,12,12,11,11.5454545454545,0,4,11,18,9,11.7,1,8.9,1.4,3.51,Enrolled
1,1,1,1,127,1,5,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10,0,0,5,5,0,0,0,15.5,2.8,-4.06,Enrolled
1,5,1,1,147,19,1,138.5,1,0,0,1,0,0,19,0,0,8,8,8,14.34125,0,0,8,8,8,14.34125,0,9.4,-0.8,-3.12,Graduate
1,2,1,1,130,38,37,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.1428571428571,0,0,6,6,5,12,0,13.9,-0.3,0.79,Dropout
1,6,1,1,134,19,37,126,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,140,19,19,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,Enrolled
1,1,1,1,151,1,1,146.5,0,0,0,1,0,1,18,1,0,6,6,6,13.3333333333333,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,Graduate
1,1,1,1,132,3,1,121.9,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.8571428571429,0,13.9,-0.3,0.79,Graduate
1,1,0,40,130,19,19,130,0,0,0,1,0,0,26,0,5,10,13,8,12.6666666666667,0,5,10,12,10,13.4,0,11.1,0.6,2.02,Graduate
1,1,1,1,126,19,19,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10,0,0,5,8,2,10,0,12.4,0.5,1.79,Enrolled
1,3,1,1,119,38,38,115.2,1,0,0,1,0,1,19,0,0,6,10,0,0,0,0,6,6,0,0,0,12.7,3.7,-1.7,Dropout
1,1,1,1,123,38,37,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,Enrolled
1,1,1,1,106,37,37,108,1,0,1,1,0,0,20,0,0,5,10,2,12,2,0,5,9,4,11,0,9.4,-0.8,-3.12,Dropout
1,3,1,1,121,19,19,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,Enrolled
1,2,1,1,138,19,1,128,1,0,0,1,0,0,19,0,0,7,7,7,14.2085714285714,0,0,8,9,8,15.1277777777778,0,11.1,0.6,2.02,Graduate
1,5,1,1,118,3,1,113.5,1,0,0,1,0,0,20,0,0,7,7,7,14.3071428571429,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,Graduate
2,1,1,1,120,37,37,124.6,0,0,0,1,0,0,36,0,0,5,8,3,11,0,0,5,12,4,13.375,0,10.8,1.4,1.74,Enrolled
1,1,1,19,133.1,19,4,116,1,0,0,1,0,0,29,0,0,7,14,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
1,3,1,1,141,3,3,124.9,1,0,0,1,0,0,19,0,0,6,10,6,12,0,0,6,12,4,11,0,12.7,3.7,-1.7,Graduate
5,1,1,1,180,1,1,140.5,0,0,1,0,0,0,24,0,0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,Dropout
5,1,1,1,180,1,1,179.6,0,0,1,0,0,0,27,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,Dropout
1,1,1,1,115,37,37,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.8571428571429,0,0,6,7,6,14.2857142857143,0,13.9,-0.3,0.79,Graduate
1,2,1,1,142,3,1,139.4,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,Graduate
1,4,1,1,135,38,37,129,1,0,0,1,0,0,21,0,0,7,0,0,0,0,0,7,0,0,0,0,12.7,3.7,-1.7,Dropout
2,1,1,1,150,37,19,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11,0,0,6,9,5,13,0,12.4,0.5,1.79,Graduate
1,1,1,1,153,1,19,147.8,0,0,0,1,0,1,18,0,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,Graduate
1,1,1,1,153,37,37,138,1,0,0,1,0,1,21,0,0,6,7,6,13.5,0,0,6,6,3,15.3333333333333,0,8.9,1.4,3.51,Dropout
1,1,1,3,150,6,27,150,0,0,0,1,0,0,26,0,0,5,5,0,0,0,0,5,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,6,1,1,144,1,19,130.8,1,0,0,1,0,1,19,0,0,8,8,7,14.2142857142857,0,0,8,8,7,14.2142857142857,0,12.7,3.7,-1.7,Graduate
1,1,1,1,130,37,11,122.6,0,0,0,1,0,0,18,0,0,5,5,5,13,0,0,5,5,5,12.4,0,7.6,2.6,0.32,Graduate
1,1,1,1,125,3,2,119.1,1,0,0,1,0,0,22,0,0,6,13,2,12,0,0,6,14,1,10,0,9.4,-0.8,-3.12,Dropout
1,1,1,19,133.1,1,19,111.8,1,0,0,1,0,0,27,0,0,7,0,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,Dropout
1,3,1,1,133,38,19,125,1,0,0,1,0,0,18,0,0,5,6,5,12.8,1,0,5,6,5,12.6,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,140,37,38,129.9,0,0,0,1,0,0,19,0,0,5,11,4,13.6,2,0,5,9,4,12.2,0,9.4,-0.8,-3.12,Graduate
1,4,1,1,133,19,19,131.1,1,0,0,1,0,0,18,0,0,7,7,7,13.9714285714286,0,0,8,8,8,15.75,0,13.9,-0.3,0.79,Graduate
1,1,1,1,154,38,37,141.4,0,0,0,1,0,1,19,0,0,6,8,6,15,0,0,6,9,6,14.8571428571429,0,11.1,0.6,2.02,Graduate
1,1,1,1,133.1,37,37,120,0,0,0,0,0,0,32,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
